Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron
2016-04-10,Snacks,749.6,22.8,5.4,0.0,0.0,0.0,75.0,700.0,0.0,24.2,6.4,14.2,108.6,0.0,0.0,160.0,0.0
2016-04-11,Breakfast,701.0,18.8,4.3,0.0,0.0,0.0,0.0,1002.0,0.0,73.4,12.7,5.8,52.1,20.0,300.0,30.0,33.0
2016-04-11,Lunch,458.4,3.4,0.0,0.0,0.0,0.0,0.0,188.0,478.0,36.5,14.5,0.9,67.9,0.0,0.0,1.6,33.2
2016-04-11,Dinner,458.4,3.4,0.0,0.0,0.0,0.0,0.0,188.0,478.0,36.5,14.5,0.9,67.9,0.0,0.0,1.6,33.2
2016-04-11,Snacks,930.7,23.4,5.8,0.3,0.1,0.0,45.0,1823.5,1267.3,96.9,11.9,53.6,91.2,4.5,51.3,61.8,5.1
2016-04-12,Lunch,258.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,14.5,0.9,19.9,0.0,0.0,1.6,33.2
2016-04-12,Snacks,110.0,1.0,0.5,0.0,0.0,0.0,30.0,130.0,0.0,2.0,0.0,1.0,24.0,0.0,0.0,10.0,0.0
2016-05-02,Snacks,424.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
2016-07-03,Breakfast,657.0,22.6,5.0,2.3,6.7,0.0,570.0,335.0,107.6,71.5,0.0,7.4,42.0,3.0,1.5,15.0,0.0
2016-07-03,Lunch,586.6,3.7,0.4,0.3,0.2,0.0,0.0,146.7,999.1,85.2,15.8,40.3,55.4,65.1,77.2,4.0,7.6
2016-07-03,Snacks,953.0,38.2,10.1,0.7,3.1,0.0,38.0,267.2,659.4,145.1,9.6,44.4,21.5,11.5,25.1,8.6,9.7
2016-07-04,Breakfast,657.0,22.6,5.0,2.3,6.7,0.0,570.0,335.0,107.6,71.5,0.0,7.4,42.0,3.0,1.5,15.0,0.0
2016-07-04,Lunch,250.0,0.0,0.0,0.0,0.0,0.0,65.0,430.0,0.0,16.0,3.0,4.0,24.0,200.0,10.0,15.0,15.0
2016-07-04,Dinner,500.9,20.3,0.1,0.0,0.0,0.0,0.0,1068.0,478.0,13.5,6.7,0.6,65.7,0.0,0.0,7.0,17.0
2016-07-04,Snacks,109.0,0.4,0.1,0.1,0.0,0.0,0.0,11.2,654.4,27.0,3.1,14.4,1.9,1.5,17.1,0.6,1.7
2016-11-11,Snacks,250.7,21.1,1.7,4.4,0.9,0.9,0.0,0.0,0.0,3.6,0.0,0.0,9.6,0.0,0.0,0.0,0.0
2017-05-02,Breakfast,419.8,24.6,4.1,2.5,4.8,0.1,529.0,611.4,249.2,27.1,1.5,0.5,21.3,22.3,0.0,9.4,18.8
2017-05-02,Lunch,660.0,26.0,4.0,0.0,0.0,0.0,90.0,900.0,0.0,66.0,4.0,2.0,44.0,40.0,16.0,20.0,30.0
2017-05-02,Dinner,660.0,26.0,4.0,0.0,0.0,0.0,90.0,900.0,0.0,66.0,4.0,2.0,44.0,40.0,16.0,20.0,30.0
2017-05-02,Snacks,695.9,42.8,19.3,2.5,7.6,0.0,0.0,688.9,0.0,39.1,0.0,20.9,34.9,0.0,0.0,0.0,0.0
2017-05-03,Breakfast,434.0,15.7,5.5,1.4,4.1,0.0,373.0,324.0,126.0,43.2,4.8,2.1,26.5,10.4,0.0,5.0,6.6
2017-05-03,Lunch,660.0,26.0,4.0,0.0,0.0,0.0,90.0,900.0,0.0,66.0,4.0,2.0,44.0,40.0,16.0,20.0,30.0
2017-05-03,Dinner,1320.0,52.0,8.0,0.0,0.0,0.0,180.0,1800.0,0.0,132.0,8.0,4.0,88.0,80.0,32.0,40.0,60.0
2017-05-03,Snacks,1755.4,74.2,28.8,9.4,26.6,0.0,373.0,1265.0,1956.6,177.6,12.4,82.2,99.7,79.4,168.4,50.4,13.4
2017-05-04,Breakfast,511.5,21.0,7.1,2.1,6.1,0.0,559.5,386.0,189.0,43.8,4.8,2.7,32.8,15.6,0.0,7.5,9.9
2017-05-04,Lunch,1070.0,50.0,11.0,0.0,0.0,0.0,185.0,975.0,0.0,112.0,7.0,32.0,50.0,46.0,18.0,24.0,50.0
2017-05-04,Snacks,602.4,33.7,5.7,0.0,0.0,0.0,38.0,642.1,67.0,46.5,1.5,11.3,23.7,8.0,0.0,2.0,6.0
2017-05-05,Breakfast,279.0,5.1,2.2,0.0,0.0,0.0,0.0,200.0,0.0,42.1,4.8,1.0,13.9,0.0,0.0,0.0,0.0
2017-05-05,Snacks,1907.6,77.8,30.4,1.2,8.7,0.0,168.5,2355.0,203.9,244.4,33.7,35.3,52.5,41.9,0.0,24.6,19.6
2017-05-08,Breakfast,380.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,1.9,0.0,19.0,0.0,0.0,0.0,0.0
2017-05-08,Lunch,660.0,26.0,4.0,0.0,0.0,0.0,90.0,900.0,0.0,66.0,4.0,2.0,44.0,40.0,16.0,20.0,30.0
2017-05-08,Snacks,103.4,5.7,5.7,0.0,0.0,0.0,0.0,220.6,116.0,11.4,0.0,6.3,0.3,0.0,0.0,0.0,0.0
2017-05-09,Breakfast,380.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,1.9,0.0,19.0,0.0,0.0,0.0,0.0
2017-05-09,Lunch,749.7,36.0,1.1,0.7,0.0,0.0,0.0,13.6,833.9,64.7,7.8,0.4,42.4,14.1,164.7,6.1,20.8
2017-05-09,Dinner,660.0,26.0,4.0,0.0,0.0,0.0,90.0,900.0,0.0,66.0,4.0,2.0,44.0,40.0,16.0,20.0,30.0
2017-05-09,Snacks,942.4,50.9,11.3,5.1,15.1,0.0,0.0,1721.8,538.4,73.7,3.1,45.6,46.1,1.5,17.1,0.6,1.7
2017-05-10,Breakfast,380.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,1.9,0.0,19.0,0.0,0.0,0.0,0.0
2017-05-10,Snacks,67.6,3.8,3.8,0.0,0.0,0.0,0.0,143.7,0.0,7.6,0.0,4.2,0.0,0.0,0.0,0.0,0.0
2017-05-11,Breakfast,380.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,1.9,0.0,19.0,0.0,0.0,0.0,0.0
2017-05-11,Lunch,376.0,66.1,5.0,3.5,8.6,0.0,0.0,328.0,495.0,123.1,0.0,73.0,24.3,0.0,0.0,5.0,15.0
2017-05-12,Breakfast,578.0,23.3,0.0,0.0,0.0,0.0,38.0,424.0,67.0,67.5,1.5,0.0,21.9,8.0,0.0,2.0,6.0
2017-05-12,Lunch,660.0,26.0,4.0,0.0,0.0,0.0,90.0,900.0,0.0,66.0,4.0,2.0,44.0,40.0,16.0,20.0,30.0
2017-05-12,Dinner,750.0,37.0,11.0,0.0,0.0,2.5,0.0,650.0,0.0,46.0,2.0,11.0,34.0,0.0,0.0,0.0,0.0
2017-05-12,Snacks,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,66.0,15.0,48.0,0.0,6.0,24.0,24.0,6.0
2017-05-13,Lunch,820.0,32.0,10.0,0.0,0.0,0.0,44.0,1186.0,0.0,94.0,3.0,0.0,41.0,0.0,0.0,0.0,0.0
2017-05-15,Breakfast,578.0,23.3,0.0,0.0,0.0,0.0,38.0,424.0,67.0,67.5,1.5,0.0,21.9,8.0,0.0,2.0,6.0
2017-05-15,Snacks,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,116.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
2017-05-16,Breakfast,195.0,18.0,5.3,1.5,5.4,0.0,652.5,247.5,0.0,3.3,1.5,0.0,20.0,21.0,0.0,15.0,12.0
2017-05-16,Lunch,660.0,26.0,4.0,0.0,0.0,0.0,90.0,900.0,0.0,66.0,4.0,2.0,44.0,40.0,16.0,20.0,30.0
2017-05-16,Dinner,1060.0,56.0,23.0,0.0,0.0,2.5,190.0,2110.0,0.0,82.0,5.0,16.0,57.0,30.0,6.0,30.0,50.0
2017-05-17,Breakfast,195.0,18.0,5.3,1.5,5.4,0.0,652.5,247.5,0.0,3.3,1.5,0.0,20.0,21.0,0.0,15.0,12.0
2017-05-17,Lunch,660.0,26.0,4.0,0.0,0.0,0.0,90.0,900.0,0.0,66.0,4.0,2.0,44.0,40.0,16.0,20.0,30.0
2017-05-22,Breakfast,347.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,0.0,0.0,17.2,0.0,0.0,0.0,0.0
2017-05-22,Lunch,660.0,26.0,4.0,0.0,0.0,0.0,90.0,900.0,0.0,66.0,4.0,2.0,44.0,40.0,16.0,20.0,30.0
2017-05-29,Breakfast,195.0,18.0,5.3,1.5,5.4,0.0,652.5,247.5,0.0,3.3,1.5,0.0,20.0,21.0,0.0,15.0,12.0
2017-05-29,Lunch,660.0,26.0,4.0,0.0,0.0,0.0,90.0,900.0,0.0,66.0,4.0,2.0,44.0,40.0,16.0,20.0,30.0
2017-05-29,Dinner,660.0,26.0,4.0,0.0,0.0,0.0,90.0,900.0,0.0,66.0,4.0,2.0,44.0,40.0,16.0,20.0,30.0
2017-05-29,Snacks,229.6,3.8,3.8,0.0,0.0,0.0,0.0,148.7,456.0,51.6,10.0,36.2,0.3,4.0,16.0,16.0,4.0
2017-05-30,Breakfast,694.0,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.8,0.0,0.0,34.4,0.0,0.0,0.0,0.0
2017-05-30,Lunch,660.0,26.0,4.0,0.0,0.0,0.0,90.0,900.0,0.0,66.0,4.0,2.0,44.0,40.0,16.0,20.0,30.0
2017-05-30,Dinner,660.0,26.0,4.0,0.0,0.0,0.0,90.0,900.0,0.0,66.0,4.0,2.0,44.0,40.0,16.0,20.0,30.0
2017-05-30,Snacks,413.8,1.3,0.4,0.4,0.1,0.0,0.0,6.4,1426.5,104.7,15.4,65.2,5.6,4.9,141.8,4.8,5.1
2017-12-04,Lunch,660.0,26.0,4.0,0.0,0.0,0.0,90.0,900.0,0.0,66.0,4.0,2.0,44.0,40.0,16.0,20.0,30.0
2017-12-04,Dinner,455.0,26.5,1.5,0.0,0.0,0.0,0.0,10.0,0.0,5.5,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2017-12-04,Snacks,660.0,26.0,4.0,0.0,0.0,0.0,90.0,900.0,0.0,66.0,4.0,2.0,44.0,40.0,16.0,20.0,30.0
2017-12-05,Breakfast,517.0,19.8,8.4,0.0,0.0,0.0,0.0,70.0,0.0,61.4,10.8,20.3,18.1,0.0,0.0,0.0,0.0
2017-12-05,Lunch,660.0,26.0,4.0,0.0,0.0,0.0,90.0,900.0,0.0,66.0,4.0,2.0,44.0,40.0,16.0,20.0,30.0
2017-12-05,Snacks,763.0,27.7,13.9,0.0,0.0,0.0,0.0,3417.4,0.0,88.8,38.5,14.1,32.6,0.0,93.0,0.0,0.0
2017-12-06,Breakfast,517.0,19.8,8.4,0.0,0.0,0.0,0.0,70.0,0.0,61.4,10.8,20.3,18.1,0.0,0.0,0.0,0.0
2017-12-06,Lunch,660.0,26.0,4.0,0.0,0.0,0.0,90.0,900.0,0.0,66.0,4.0,2.0,44.0,40.0,16.0,20.0,30.0
2017-12-06,Dinner,660.0,26.0,4.0,0.0,0.0,0.0,90.0,900.0,0.0,66.0,4.0,2.0,44.0,40.0,16.0,20.0,30.0
2017-12-06,Snacks,1059.7,53.3,21.5,0.0,0.0,0.0,0.0,291.4,0.0,87.5,30.0,10.9,45.1,0.0,93.0,0.0,0.0
2017-12-07,Dinner,1435.9,92.2,17.4,2.2,12.8,0.0,0.0,1504.0,0.0,53.5,0.0,8.4,87.7,0.0,0.0,0.0,0.0
2017-12-08,Dinner,935.0,23.5,1.9,0.0,0.0,0.0,0.0,2500.0,0.0,112.0,2.0,15.0,94.1,1.0,9.5,0.5,1.0
2017-12-08,Snacks,206.0,0.4,0.1,0.1,0.0,0.0,0.0,4.2,715.4,53.0,9.1,30.4,2.3,101.5,152.1,22.6,37.7
2017-12-09,Dinner,1204.7,55.3,19.7,2.2,12.8,0.0,0.0,3405.3,0.0,78.8,14.6,27.5,88.5,1.0,9.5,0.5,1.0
2017-12-09,Snacks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,100.0,125.0,20.0,36.0
2017-12-10,Dinner,1365.7,81.6,29.4,2.2,12.8,0.0,0.0,2047.0,0.0,48.6,0.0,27.4,95.6,0.0,0.0,0.0,0.0
2017-12-11,Dinner,861.1,53.2,7.6,2.3,12.8,0.0,117.8,157.8,153.8,21.3,4.9,14.5,67.6,100.0,148.0,23.2,38.4
2017-12-12,Dinner,676.1,41.6,0.0,0.1,0.0,0.0,118.5,94.3,153.8,12.6,4.9,8.1,51.7,100.0,148.0,23.2,38.4
2017-12-13,Dinner,1467.8,72.1,6.3,4.0,22.4,0.0,132.3,989.0,870.0,112.1,16.2,25.7,97.8,4.1,93.0,23.4,26.2
2017-12-14,Dinner,1653.2,131.0,29.6,4.1,39.1,0.0,44.1,1944.0,354.0,39.7,10.2,8.9,79.4,2.0,24.8,2.3,5.5
2017-12-15,Dinner,1109.7,81.5,9.5,3.8,19.8,0.0,555.0,421.5,1670.4,34.5,18.6,17.4,47.5,331.0,172.5,35.8,50.2
2017-12-15,Snacks,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.3,0.0,2.6,0.0,0.0
2017-12-16,Dinner,1398.2,89.6,16.1,2.9,14.0,0.0,0.0,3046.8,1135.4,54.0,23.9,32.2,86.7,105.0,211.0,31.1,48.2
2017-12-17,Dinner,709.1,52.0,13.9,5.0,26.8,0.0,0.0,752.9,1884.7,36.4,21.8,13.8,23.2,546.0,197.0,21.8,37.6
2017-12-18,Dinner,789.1,58.2,6.7,1.7,0.1,0.0,555.0,1605.5,370.8,31.7,3.0,9.7,31.5,40.3,82.9,24.8,26.5
2017-12-19,Dinner,1369.3,113.6,17.9,3.7,12.8,0.0,0.0,1019.6,1562.5,37.5,7.8,19.8,42.2,442.2,299.4,43.1,74.5
2017-12-20,Dinner,722.4,38.1,11.2,4.2,15.8,0.0,335.7,2683.3,537.0,13.0,10.3,6.0,93.5,119.4,177.4,34.1,82.5
2017-12-21,Dinner,896.7,57.2,20.2,2.2,12.8,0.0,171.9,804.6,454.0,13.2,11.4,6.0,74.8,100.0,169.0,25.1,54.6
2017-12-22,Snacks,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,1.3,0.0,0.0,0.0,0.0
2017-12-24,Dinner,264.6,8.8,1.8,1.8,0.0,0.0,0.0,0.0,0.0,7.1,0.0,7.1,35.3,0.0,0.0,0.0,0.0
2017-12-25,Dinner,529.2,17.6,2.8,9.4,3.2,0.0,476.0,810.8,1156.6,33.7,4.3,14.8,35.0,72.9,85.8,20.0,24.5
2017-12-26,Breakfast,600.0,46.0,16.0,0.0,0.0,0.0,800.0,260.0,0.0,2.0,0.0,0.0,44.0,12.0,0.0,4.0,8.0
2017-12-26,Lunch,200.0,20.8,0.0,0.0,0.0,0.0,2.0,0.0,800.0,34.4,9.6,0.0,6.0,283.2,292.8,34.8,32.4
2017-12-26,Dinner,1186.6,48.8,16.6,12.4,4.5,0.0,510.0,1949.6,664.6,20.9,4.3,18.8,174.8,70.9,75.8,32.0,88.5
2017-12-27,Dinner,786.6,36.8,10.5,12.4,4.5,0.0,290.0,1549.6,664.6,20.9,4.3,18.8,98.8,70.9,75.8,24.0,56.5
2017-12-27,Snacks,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2017-12-28,Dinner,815.6,37.6,10.5,12.4,4.5,0.0,290.0,1549.6,664.6,22.0,6.6,19.7,101.9,70.9,81.3,24.0,56.5
2017-12-29,Dinner,1212.6,62.0,10.5,12.4,4.5,0.0,290.0,1549.6,664.6,47.9,4.3,18.8,122.2,70.9,75.8,24.0,56.5
2017-12-30,Dinner,477.3,29.0,5.2,12.4,4.5,0.0,60.0,1049.6,664.6,22.6,7.7,20.2,30.4,70.9,84.1,14.0,21.5
2017-12-31,Dinner,1630.1,69.2,22.5,12.4,4.5,0.0,386.0,3349.6,1252.6,41.0,7.7,33.8,149.1,70.9,84.1,24.0,56.5
2018-01-01,Dinner,1499.0,95.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0.0,8.3,232.8,0.0,0.0,0.0,0.0
2018-01-02,Dinner,1051.4,70.4,16.9,5.3,26.8,0.0,179.9,288.8,1452.6,27.7,23.5,13.8,75.1,174.9,228.8,40.3,69.7
2018-01-03,Dinner,1492.3,118.5,34.0,8.0,40.8,0.0,0.0,513.6,2160.6,47.9,30.7,21.5,65.4,178.9,239.1,36.0,60.5
2018-01-04,Dinner,1541.6,115.6,39.4,9.0,26.8,0.0,900.0,528.5,2311.5,27.7,18.9,8.3,79.6,498.1,275.0,66.8,98.4
2018-01-05,Dinner,2459.7,181.5,24.8,7.7,40.8,0.0,112.8,3893.6,2093.5,91.5,39.3,26.2,105.1,82.1,96.7,11.8,16.4
2018-01-06,Dinner,2325.4,177.0,39.4,15.7,52.8,0.0,960.0,3495.2,3349.5,84.1,34.8,19.9,90.2,402.1,171.2,47.8,74.4
2018-01-07,Dinner,1834.2,140.9,47.5,13.5,40.0,0.0,960.0,2254.5,3339.5,50.3,29.3,19.4,83.4,502.1,290.7,67.8,110.4
2018-01-08,Dinner,1092.8,85.8,18.8,5.0,26.8,0.0,0.0,5480.1,915.7,31.9,16.0,8.3,44.7,78.1,49.7,7.6,10.0
2018-01-08,Snacks,6.5,0.0,0.0,0.0,0.0,0.0,0.0,19.0,441.2,0.6,0.2,0.0,1.2,0.0,0.0,0.0,0.0
2018-01-09,Dinner,1412.6,109.6,29.6,8.0,26.8,0.0,675.0,319.2,1218.4,29.9,13.9,11.1,60.2,118.8,180.5,44.4,61.5
2018-01-09,Snacks,9.2,0.0,0.0,0.0,0.0,0.0,0.0,19.0,441.2,1.2,0.4,0.0,1.2,0.0,0.0,0.0,0.0
2018-01-10,Dinner,851.7,66.2,4.3,0.0,0.0,0.0,0.0,6.0,0.0,19.6,4.7,13.6,38.8,0.0,0.0,0.0,0.0
2018-01-10,Snacks,8.4,0.0,0.0,0.0,0.0,0.0,0.0,14.8,343.2,1.2,0.4,0.0,0.9,0.0,0.0,0.0,0.0
2018-01-11,Dinner,1184.6,100.6,18.0,6.3,24.8,0.0,60.0,3065.9,562.7,23.1,5.1,19.8,49.6,44.4,34.6,9.1,15.4
2018-01-11,Snacks,8.6,0.0,0.0,0.0,0.0,0.0,0.0,15.8,367.7,1.2,0.4,0.0,1.0,0.0,0.0,0.0,0.0
2018-01-12,Dinner,898.5,68.5,17.8,5.3,12.8,0.0,675.0,2014.3,588.0,10.9,8.2,7.1,40.2,174.1,176.5,44.8,59.4
2018-01-13,Dinner,1497.9,113.1,40.6,10.5,45.0,0.0,217.0,287.5,1901.0,19.9,16.4,6.9,95.6,198.0,212.8,53.0,56.0
2018-01-14,Dinner,1425.4,111.1,40.6,10.5,45.0,0.0,217.0,287.5,1901.0,17.1,10.6,4.6,87.8,198.0,199.0,53.0,56.0
2018-01-15,Dinner,1580.6,135.6,44.3,4.9,26.8,0.0,0.0,74.0,788.0,16.2,10.6,3.4,78.7,198.0,199.0,53.0,56.0
2018-01-15,Snacks,8.4,0.0,0.0,0.0,0.0,0.0,0.0,14.8,343.2,1.2,0.4,0.0,0.9,0.0,0.0,0.0,0.0
2018-01-16,Dinner,1618.5,120.0,27.8,12.9,52.8,0.0,310.0,379.0,2298.0,19.3,16.4,5.7,108.4,98.0,87.8,33.0,20.0
2018-01-16,Snacks,4.6,0.0,0.0,0.0,0.0,0.0,0.0,9.5,220.6,0.6,0.2,0.0,0.6,0.0,0.0,0.0,0.0
2018-01-17,Dinner,777.9,34.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,8.5,9.2,5.7,103.9,0.0,0.0,0.0,0.0
2018-01-17,Snacks,28.0,1.6,0.0,0.0,0.0,0.0,0.0,3.2,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,Dinner,1220.4,94.2,17.9,7.9,26.8,0.0,675.0,296.8,934.5,22.8,18.4,8.4,62.6,4.0,24.0,16.0,19.0
2018-01-19,Dinner,529.5,12.3,4.6,0.0,0.0,0.0,0.0,19.0,151.3,65.4,8.1,24.2,30.1,1.7,54.3,3.6,2.3
2018-01-19,Snacks,4.6,0.0,0.0,0.0,0.0,0.0,0.0,9.5,220.6,0.6,0.2,0.0,0.6,0.0,0.0,0.0,0.0
2018-01-20,Dinner,1763.5,137.3,34.7,15.1,48.0,0.0,192.0,1988.5,1350.0,83.6,18.9,38.0,58.8,20.0,44.0,11.5,30.0
2018-01-21,Lunch,485.6,19.5,9.1,0.0,0.0,0.0,555.0,624.7,0.0,47.1,6.6,7.6,25.4,9.0,0.0,3.0,6.0
2018-01-22,Dinner,2200.7,159.1,6.6,2.7,14.0,0.0,0.0,18.1,708.0,130.7,18.2,36.7,76.2,4.0,24.0,1.0,4.0
2018-01-23,Dinner,1068.5,88.1,6.9,6.2,27.9,0.0,0.0,332.1,1286.2,25.6,14.7,8.3,52.1,106.1,160.0,23.2,51.1
2018-01-23,Snacks,8.7,0.0,0.0,0.0,0.0,0.0,0.0,15.9,367.8,1.2,0.4,0.0,0.9,0.0,0.0,0.0,0.0
2018-01-24,Dinner,1154.1,87.3,10.6,7.1,29.0,0.0,0.0,590.7,1674.3,53.3,16.9,29.0,45.8,106.6,167.5,24.3,60.9
2018-01-24,Snacks,4.9,0.0,0.0,0.0,0.0,0.0,0.0,10.6,245.2,0.6,0.2,0.0,0.6,0.0,0.0,0.0,0.0
2018-01-25,Snacks,4.9,0.0,0.0,0.0,0.0,0.0,0.0,10.6,245.2,0.6,0.2,0.0,0.6,0.0,0.0,0.0,0.0
